item_name,item_price,gender,img_url,original_listing_url
lululemon Stretch Knit Straight-Leg Pull-On Pant,$69.00,unknown,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS7z5-QJAzlxR25kdbb45ldNJeZkCDoHycvNgHeWu7SnVOazwTSQ7B3FWJJmN_jm26uLo8GfB3ljcSRaymQNTACJ9d66xLWNVyzUgg1zIN157DneQdN28_dRg,https://shop.lululemon.com/p/mens-trousers/ABC-Classic-Fit-Trouser-32-Warpstreme/_/prod11500061?color=31382&locale=en_US&sl=US&sz=34
Madewell Barrel-Leg Pants in Drapey Twill,$118.00,unknown,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQWjRd79xYEIzzjHZX3egRnYMH4KYRNggXsZ-nc4pvXagY8jvnRb-wrTIZcObPVtPu18Vq3pp43yDlQLc92U13stiUvqVhVbuqkGAfA9SAYTytN3nT-yoICEDc,https://www.google.com/search?udm=28&q=Madewell+Barrel-Leg+Pants+in+Drapey+Twill
Madewell The Allday 1991 Straight-Leg Pants,$138.00,unknown,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQ5yedt5JcjiOD_CI_MGruPk2qnvUS8jl9ReNNMkfM5LbN4KbrdSW998r9xGAf84unI-0iz_K4FDrc60k-R-mF7qS7oLdVb6JeWaG2btKyoP3M9jR-DSLmgJT8,https://www.google.com/search?udm=28&q=Madewell+The+Allday+1991+Straight-Leg+Pants
Madewell Women's Signature Trouser Pants,$99.99,women,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRtei05mqixXY0pqUcepuGUMMhyYnMy992ePASVMnhKmzQ8IPkeiz_YHNxGwekK0ndP3T6iNA74XLcgApZjsr7gYEMXh98gIqgQtTId37--zSGyGqxKCET63A,https://www.google.com/search?udm=28&q=Madewell+Women%27s+Signature+Trouser+Pants
Madewell Women's Wide-leg Twill Pants,$79.99,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQVG-m3LL055lcwvVxr-DnHodmR-wNJeuXzbhAq-kB6Ec9YIZD4ugVKA7EXtW8Ia1ZHfNTfZtOfYjhCoT8kPlVXaMlNsJbKw_oMgNHEItyhR9anphNNBAjU3bw,https://www.google.com/search?udm=28&q=Madewell+Women%27s+Wide-leg+Twill+Pants
Man Zara Relaxed Fit Pleated Pants,$79.90,unknown,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSrMv_K2zqZsnaDw3SaV9Idwbnd41ADpdU3iNPxcS2tmeJ6dVHef88REYFy7m7R3TDzso8A1ZsJ1v6AnI6uVq8N_gvs3e_ob97K7-Fb7BM81VxJCLBZwZKbAg,https://www.google.com/search?udm=28&q=Man+Zara+Relaxed+Fit+Pleated+Pants
MANGO Wide Leg Suit Trousers,$59.99,unknown,,https://www.google.com/search?udm=28&q=MANGO+Wide+Leg+Suit+Trousers
Men's Fashion Nova The Modern Stretch Slim Trouser,$25.00,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQSBztxBWrGXm_4oHWlRo1uqbDKd6YCg1nrOB7OMge3wihNGQZ42LNqn1WQFEKSoAWwjCIAKmuAGFAMYkkpFxttpH8TEIHlHyek7Hjlv8p5kGqdjnw6ziBT,https://www.google.com/search?udm=28&q=Men%27s+Fashion+Nova+The+Modern+Stretch+Slim+Trouser
Men's Pleated Wide Pants | Beige | Large | UNIQLO US,$59.90,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRRQTjwbw8RezCiUOj0q1uYsIXpzBDM_u3eBTHoD0TFfeyZuwcVX1noijiJUiTy3-Fdp9bd_Ft2J_8_vYayUjirtNpYdYVL98R4aBjRelBZkhJjMjhQN8YTUzo0KsY1VL8v2roLKJ06&usqp=CAc,https://www.uniqlo.com/us/en/products/E462197-000/00?colorDisplayCode=32&sizeDisplayCode=005
"Men's prAna Campfire Cord Pant in Blue, Size 33",$99,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTH7fwYXFpqs4NbIjwiUxxtTWPYeZZG-j-kIhLbl8jQ7kbwZOs8z7cfMxsSQZ3_3GyUVSI84_m8kChi8RUvbnnxvmYozf51vdzGX49049fDo4qAmhBeQzIMswU&usqp=CAc,https://www.prana.com/p/campfire-cord-pant/1973801.html?dwvar_1973801_color=Stormy%20Night&dwvar_1973801_size=33&dwvar_1973801_dimension=34
"Men's ProTech Golf Pants in Midnight Black, Size 38X34, 100% Polyester by Quince",$49.90,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQigW0f859RP7VtiAH7B3QFWGQvivAz-SitobAUnXrFcIKdfm1IrQfjTrgy84rqk4aDwrd1l00g9g_TicNR6SL4wJmC-8fW9oQVRhiac-1nE61wrb8mrXym&usqp=CAc,https://www.quince.com/men/protech-golf-pants?color=midnight-black&size=38x34
Men's Slim Lived-In Chino Light Coffee Bean Regular Size 34W,$47.50,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ_bh6eA_zuDK7J-bKLd22lYmYKwO1-pCW_8kx0Cn4te65LBLi39vT3jkIxkInjRDapl76LnZKXFl55hh2FipUKvXGE8_V6qyKM3NRRxoFOEGrOdcbT95HK&usqp=CAc,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=400008121&vid=1&tid=bfns000001
Men's Vertx Phantom Flex OPS Pants,$87.99,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTEYWslGSkI8zjhWWCOze5sObztqzjRSlYXlngDjHpcwqMqC7SJ-lZjJGdZFOKwBkScUG99784pa5yijBmBP7488Ekuc90TThovDFFIeKhqYihY9X5A6d1T,https://www.google.com/search?udm=28&q=Men%27s+Vertx+Phantom+Flex+OPS+Pants
Micas Women's Y2k Baggy Loose Fit Ruffle Trousers,$60.00,women,,https://www.google.com/search?udm=28&q=Micas+Women%27s+Y2k+Baggy+Loose+Fit+Ruffle+Trousers
Nike Men's Club Cuffed Brushed Fleece Pants,$52.00,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTEwzI-JwKdAELMAwEn6VHF6fURCDF3CEwjYyBRlCiCKplKq9wmgtpgVRCJJoePH85HgXC-E2nKuDw3GX_wrrXdassrkqc2xciC5x96fYGUjJFqbBi5yXJw,https://www.google.com/search?udm=28&q=Nike+Men%27s+Club+Cuffed+Brushed+Fleece+Pants
Nili Lotan Women's Rivers Wool Wide-Leg Pants,$650.00,women,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSb9pZ5KDRWWtjrpXIh9kSkcfjYuYveTtExEMmAA8Ere4cV-vHVsg6wK_2l1BCBrvOtrIpq39SCBOKbRf5_LFwd95_JwcoNSSGf2pCCI8qE_opfLLgbBRKqYg,https://www.google.com/search?udm=28&q=Nili+Lotan+Women%27s+Rivers+Wool+Wide-Leg+Pants
notPERFECTLINEN High Waist Cropped Linen Pants,$112.00,unknown,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRZsrKpGCjDZPaDP3iiw6QwT6RFxdxd1MgaZ_7kapwwaoMJSQ8eWZTWzrzOUkcgqLUSN0WwWXV1IFcT0aFDEzZ8hvz1v3dyRGP_39CLkY1OVTuyad1VDVddpw,https://notperfectlinen.com/collections/linen-clothing-women
OFFLINE By Aerie The Hugger Trouser Women's,$56.21,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSGzNjLwLFIlwdaqT6BtHpbu_Plwe0c4WRYaTcHCjoMQ_Y-S-82Wiqu3JYGAKVjFwf0HprXBPY57f_yel78GXm3gYHD0gWQU6h1STQGGG2fBwrKJlBO5fpYag,https://www.google.com/search?udm=28&q=OFFLINE+By+Aerie+The+Hugger+Trouser+Women%27s
Offnir Men's Wool Trousers,$84.00,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRG4fyn67C7mpuusCE7Bh1uVT9HxzU6cfsauxc6U81c_Y3ZnrJdsof85sSorY2kmOfpWvxzgUx4LxR77Jf6-bNdm6yZVz0C,https://www.google.com/search?udm=28&q=Offnir+Men%27s+Wool+Trousers
Old Navy Men's Baggy Built-In Flex Rotation Chino Pants - Beige - Size 33W x 32L,$50,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTu2QbObhuRDwDp-zo3suZJuc6p8VeF9U-X-eiLfJvVe8Oga08D1agslyG2A0dUUveabL9b-701Rlo4Wef6iqAx-JodUdWLCKEBlxZbD2alU8RvTUV3mvvBPooSRygA_SJZRcBHQM4&usqp=CAc,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Men's Refined Tailored Cargo Pants,$24.99,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSgru1rnkATmuynSkiLEdea26peWYr-rIFeHDWssj6ICO8d418laJ0cQSW4PYMFT6U8hRoYfsjpNoN7bTxJAus1vmjS1S4VoFiAcBUyY0I7fKBlZrce6m1VUA,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's Extra High-Waisted Drapey Pants,$30.00,women,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSOuF5lOG-nMWixy4p1o2Zy1HlE5dOLsqmQrcxQx2-ihF0rRzBzETnF2NrPWBpnEY6KDZsMlTwIpIH6q7yq2_JinCKT6b73h0snJ0F_JKoiEh0t8jAgl9Ol9A,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's Extra High-Waisted Taylor Wide-Leg Pants,$40.00,women,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSqS8pBUbO8PZDQYORctHgN3IwpLp5ZCJHfhUSRIdcXPxpOhOW09KKDkwI7H9UaIgxy0sZqDFj3J_c0bAnnek4_ISoqIdz6XplzuOtHn0370apNU5hiY1v1Vg,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's High-Waisted Barrel Ankle Pants,$15.99,women,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQk6MQrBqg6y7guyErTGLZZ8s6E5Su-WdpkpOvylGARRCgh82hlFDpdLeL8qUPvzCvrKz83TRzRA08TShariQ1mBqlyzoifEotjLxg8iyG8-zo5tJ3xuaI4rG0,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's High-Waisted Billie Straight Ankle Trouser,$20.00,women,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTOlZHWBzrES6fxzqzfG9GVGRfKIrkqaBtLe0WImyrse-kw-lpJMiW1lhblfdayDZEVACwqFee0sBk8pEIHx-BQTt1voo5HdxulvVGnpz8UrJ7NfqUrzCHd1Q,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's High-Waisted Linen-Blend Pants,$32.00,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcThI_ePoIXKnBlY-TJ4LNrC9fEk1l6QmEWvbTgk_kwjLmMKQdjfzVekyQMRSypzwtR4-MCcf0MgekwiayqMB8E_WbOU0Q-AnEHT1cpL6YHivR8qn3j3d4eaoA,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's High-Waisted Linen-Blend Straight Ankle Pants,$32.00,women,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSjCvLFnYxHVRc2Cny-2KX5aARGWvtVsuXyoelzvwOEiQXvO4ONC6ExDTQBUpHZyZBW8la7wupHukaU9m2mE5eAl1uawhfMj3IWIaXqo2eaPiSRyMYbR9XIsg,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's High-Waisted Pixie Flare Pants,$35.00,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSkzAq4BHunU5fwwXX1gNnxncOSIv8umrAEjQd-t_4jga1zx4e7Yx5m3ShEb5wJNk1v0h1QFAFztrZ741KMh2oFUtMSiKbKO_GETYzGom_nf96EaQfSec7PqM0,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's High-Waisted Pixie Pants,$35.00,women,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcScPQ8PMmz1gbi3gAc-fctReuffw2kNRcF-GRzaz-Z_e0y9NGezvGMQWMJ4j3lLKVzaFWiXarA_eHM32Tp81q6613lpVc1jrJmeE3jNAym4oTfxQBoVxwlEWas,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's High-Waisted Playa Wide-Leg Pants,$32.00,women,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRqH5grgonMRnzD6EquYmEn6Ac32O2OWnGEgPlSMDLi0FR_uCfTf1NzJC6Y3jl8sXS3ycstYH1a82_XNqQOurKsbiytCfmRBsaq0l17TuVexWnig50MvJXXKPs,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's High-Waisted Powerchill 7/8 Cotton Leggings,$13.00,women,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRRW-cAPNwtCImnEeqj2syH-PHASw7B8ezjNcihEcE_2zz9tFDhTS00eDrP0fx8nKlqmnvEN7ZmOnpXyKCjkqdcndz1-PxkaC_pg1Hnfc1x3gZpRK4R1FOm,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's High-Waisted Powersoft Trouser Pants,$24.99,women,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTwhlhr2wGkqZQUIo2_-u9Dux5gR-9hEDmt6XT45gIzEC8SpzDvUXDfXtoCWh-l0jOZR-V_xsR3OLJmMtl2mAkQ7jBd0WPzN9bA2g2ozqGg2cgWBEpXy-M6lA,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's High-Waisted Sleektech Trouser Pants,$30.00,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQBc0696-lvRNU17hYuM3PnolrxL2eMBsR5_j-AEoylmtKGPP7Wnf0LBz87Y6yyd1SvKCeH-qX5kHvZlKy1Xcl5AwKQ-G-OqPleTChN76_mH1GCIqDkB9QcpQ,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's High-Waisted Studiosmooth Wide-Leg Pants,$23.49,women,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQESdohQejf0d4liffnJ9MVTUin6r1F4nIHeAvKieqDsURdRNtU-z3DWM22bMfs4b_9yybWvUGKzpGBWAYPh2ohNj6iZK8RG5h1AhsVd94VXesX3ZsuHAWklQ,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's High-Waisted Utility Ankle Pants,$40.00,women,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTp0qDTF_zct0e2WX5GnQ4oQCMSF2mmWV9eAJOlZEBrAwJ3oCC12CcNyTTy7vCgLZXzJxmgdXgUQGWuldlrNnikW5ZH9xEIMegtfB5KYD4QLOBUIoY7nXjPlJ0,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's Lightweight Pull-On Parachute Pants,$24.00,women,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTegTG-UY9wu4VdMnhFuEAEEtgvPpMoP6jZTxyNfRLtD3MukjVPveymTu5lMiKxaxnAWsVjGMgoTRZ1xByQpxhJ_JHLJK38TnLxYZJQwc4ICRuXefqd0fW1lg,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's Mid-Rise Barrel Chino Pants,$28.00,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRla3wN-yAcxdhNQbtHNwLDmI3gMfr1vUng6sCy3HANRJsm6bphtBjQ_267bnZzfyK6K1I-ogKCnUPOZ2CRx45U5rpfwyy6qAsoIWux3yRqOVsSkSCoiFieLaE,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's Stevie Straight Pants,$24.00,women,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTbTx9gkcNlZtXVA9BUrCMJ5KgG3xh_PNvUJ4T2JOPy7uRfGT5j5ZFaaYequQeO5W-U91bnn8ABfrI4XeWvo9XWHdN65vXNE6HFC0_pOsmQvJgbOfj_pn8MuA,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's Stevie Wide-Leg Pants,$22.00,women,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQzAmIOkNYsA-YYSJ3FyhM6-SFQG4Ic4xJtmfunE92Dbx1Orzo4OZRfX4SmvAHblecA2mszPTAWqBjfRK50IRSEUkZ1qQvRIyF9GsZDChE-,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
Old Navy Women's Twill Barrel Cargo Pants,$24.00,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQ0X5CYFaej1MIZhVROHeQ0xVpbwjGQMpPduny9WM3q2sZfwhjCnagkGvPSwkyp42jhUS98KFUCCHimp-72tofaq-sn3_c6kz4u_27DC4Obti8A5BcUa5x9Flk,https://oldnavy.gap.com/browse/product.do?pid=873608002&vid=1&tid=onns000009
OMW Save The Duck Women's Wide Pants,$168.00,women,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTaYpB7BbblS94tz98Wrzwep41tSdzBZdFazY632sOvbg9CtfyAJLB7THL2SsSQ7Nhfp9dysjl6eG19Sz-GTr2fnpNmaPJEyG_2Lz8tWip-kKF4K26duhienQ,https://www.google.com/search?udm=28&q=OMW+Save+The+Duck+Women%27s+Wide+Pants
Patagonia Men's Twill Traveler 5-Pocket Pants,$135.00,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQA8r96i2b--Kj5r7XCP0Ia-rDn_q4Wu8WxJ5UtQWJqhmPPRPAsjbk-Vw9i0iFwR5U1JqS4qQOvckvhsaVKqvo9A4yDTyQJNZpRvGBOSAgEJTkD-3145mo5,https://www.google.com/search?udm=28&q=Patagonia+Men%27s+Twill+Traveler+5-Pocket+Pants
Perry Ellis Men's Slim Fit Total Stretch Suit Pants,$59.00,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRxO37s0NWMh2OmQeCRW-PIxlykfBAfXwo40PiQH8z3RltjAny8Nt6q6caGwVTiPF4VkM1ub4Xy5U7eRjQSQ3-aO6q3gkzvm3SGCV-NGFtHWShF9je7plXc3A,https://www.google.com/search?udm=28&q=Perry+Ellis+Men%27s+Slim+Fit+Total+Stretch+Suit+Pants
PETAL & PUP Women's Axel Pant,$69.00,women,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRLASGZzv3FAAQZbNhXiibSk1TEEAyFfYBRk76MZorJudv5vvxmRFSWbZ303HW-QQmMWWRAUsvX9uCTZv23i6Ie1M3w8W6pwGJRz4CS-5oZxQo5hsTrYhNKaw,https://www.google.com/search?udm=28&q=PETAL+%26+PUP+Women%27s+Axel+Pant
Petal & Pup Women's Dalton Wide-Leg Cotton & Linen Pants,$79.00,women,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR-XbWUrCuOE8KbVZj-LhVgwyRwq9mgrX4THGgpfbWCG88zYWzNZ16CX2KaTRSKWkq3zQhsNRfPSqccpaPue530OkL0MuyjlmapXxczXznhOZkSKNpljkwIs4c,https://www.google.com/search?udm=28&q=Petal+%26+Pup+Women%27s+Dalton+Wide-Leg+Cotton+%26+Linen+Pants
Petal & Pup Women's Kieran Wide-Leg Pants,$31.60,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSPF6IoLg5Lp161F0yZcFg_lftLa6ZNmf6Tg1Ypfc7WvJJxYILVAvQtEuhYxpF3asyCU48Uv0PUmNrcRIChRTTtfl_Zaz2VOcZ_sBsgYN6RX9jzx5QnWu0AiA,https://www.google.com/search?udm=28&q=Petal+%26+Pup+Women%27s+Kieran+Wide-Leg+Pants
Petal & Pup Women's Neveah Floral Print Wide-Leg Pants,$69.00,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQSZFhf79lrDxKXMh92W0RaQC8-8DYplywsu8UjsHDHDak6LseWx9zKuvBWyVwxQuZSYrqVhzZ8NRQoYWJyIU_lnbsYyDMxpePlFqIthg2vOyckn19NRDimHQ,https://www.google.com/search?udm=28&q=Petal+%26+Pup+Women%27s+Neveah+Floral+Print+Wide-Leg+Pants
PETAL & PUP Women's Petal and Pup Eleanor High Waisted Pants,$69.00,women,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSVjLIRRkE2i6psFjgSNGwFx6n-ziaKEqJOrwgE7C4o4z2Uijq6KvsoljkwxaazcKzfzkKdiBXlPV4oe2nTl5tnxGNRZ4x4CPqnk7SimqhWlSB4r__gLC5o,https://www.google.com/search?udm=28&q=PETAL+%26+PUP+Women%27s+Petal+and+Pup+Eleanor+High+Waisted+Pants
"Prada Grisaille Pants, Woman, Grey, Size 40","$2,400.00",unknown,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSUb-5cX7PMpSX3VWudwu0nmkWzyVRcWkyrdhAIFsMkf115VYsoGd1EW7MqeQ2Yqpg8rVrTvQ9DQPq9W797zbd5VJXaizK9qHRffFRXERbu-5w14u_t83jfEcHLt2YLMngNUd8IuvA&usqp=CAc,https://www.prada.com/us/en/p/grisaille-pants/P268J_16SZ_F0031_S_OOO
prAna Men's Stretch Zion Pants,$98.00,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRnV8gUdwt-52bBek8r4q-pD36Vx1PLJz0ZkNbyMpuxTnrTRn_VTpaoO-1zzxr7YQw1LHAAN6fKE-1ygY-puz8ALexfxW1ZwueqMMImLuNo69AGKaW-DY22HA,https://www.google.com/search?udm=28&q=prAna+Men%27s+Stretch+Zion+Pants
prAna Men's Stretch Zion Standard Cargo Pants,$98.00,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSYIBh7AvkQLTYaKhX9nlSBO3xnC3YCQKZZvFnTbgyWA0m68dmIhOnUZ4GQVI5utKc7OQW8o8NXgq93OiOZ_xK3WnsOV56J1FxNf-Qp-lJ3K8y8ZZBnVtZ-3L4,https://www.google.com/search?udm=28&q=prAna+Men%27s+Stretch+Zion+Standard+Cargo+Pants
Quince Women's European Linen Pants,$42.00,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT_gzrcp02FVFYAs10-L7CBXsddkUPKuUBsZdWLQRHGXd0lGha4iO0aFTTVweLRQgQbPATPXHk_mp8i_qI5LdFq_GhHgNiRprRuM0yHSY_tTjvDPFPuW_Rk,https://www.google.com/search?udm=28&q=Quince+Women%27s+European+Linen+Pants
Quince Women's European Linen Wide Leg Pants,$42.00,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR2HAgm6COuqBq3xCx-uo_cVfdZaZBoGxe2XlWOJBvKw7HbVDs2G6M4ylyGuNY815Pb5fR8tPM7A1Vq9vT0aNOjkPINXItMed99v6COX-lRr3reCLzZLLcS,https://www.google.com/search?udm=28&q=Quince+Women%27s+European+Linen+Wide+Leg+Pants
Quince Women's Italian Wool Straight Leg Pants,$99.90,women,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSELywYLKxV6S3y3jB3FEgICqJw9sWpGNSF3-YeDe5mfdR2oLYZjhpMICJmj2GBZDV4NAAm6o-OIsskrAWgrAlXX_9Gsehumm52SHAMVhkNHIn3ocsCtXTL,https://www.google.com/search?udm=28&q=Quince+Women%27s+Italian+Wool+Straight+Leg+Pants
Quince Women's Ultra-Stretch Ponte Straight Leg Pants,$39.90,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTU__XJ4CCrMaNp-fPkFWytz83W6HZYLx1Ksmas5KerltjrzcoIYBRRaZr8fQnlIcyKy0DvFXFCf07ljEFSD6daiCHbdqYFbT32EIIpN0ozh5gHIJYdFN15,https://www.google.com/search?udm=28&q=Quince+Women%27s+Ultra-Stretch+Ponte+Straight+Leg+Pants
Redhead Ultimate Work Pants,$26.98,unknown,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRLlpIOex8k75-s4KDyP77PYSouDftY7adVfcUsfCSxJrC6hCVErALVX6c8NeygX-Wo05H9l7l_TGxDUdy3AjpMSZkVGcvpzeOYdj_AJVLles0q_INS7z92,https://www.google.com/search?udm=28&q=Redhead+Ultimate+Work+Pants
"STRAUSS | Chino Pants e.s.e:pic | Durable Construction Pants, Jeans and Industrial Workwear | Black | 34X42",$79.00,unknown,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQvC9lMA2ATGfQ2XWfZ3msJ9uEvwnjqhWvADVM5IItPB-FhYnamVWO0nk0QdVtvq0Fw2jTuACMmmNjkEc9ilzQjqoDW1lmeEnBRCkj-wWIdf5x-KYkPrOry,https://www.engelbert-strauss.de/en/womens-workwear-trousers/trousers-e-s-trail-pure-ladies-3312090-96075-1.html?msockid=1d2397bf1c0a6b310d3880921d3a6ac8
Technical Pants Collection for Men,$85.00,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSZjd0T_jvME7F9gvJPzrgE6HwAX0cRguX4HF-ikio_RqBTQpk0aTznKHJ44IDse0_fowbl-YBc2nFSEU2vA0iNqb7uREZbxFETmOoTZNX9GwjczjCUeDir4g,https://www.google.com/search?udm=28&q=Technical+Pants+Collection+for+Men
Turtleson Stone Twill Chino Pants,$150.00,unknown,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT4jcAbL-sPKNeVvAx_L15v7lEwkRgnQsdEoEDtD_64U5Q2fWLZcWDIH53QrbzfiiChIlgoAV8C-BgTfG03RL6y5lARyOTko240QjeNvMizapMfEu4uBjD4,https://turtleson.com/collections/sale-items
Unbound Merino Women's Travel Pants,$218.00,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSFpUXSjG--yzgRze2ES1QKC1ECLBcCywpJkQ8brXgHN0htdBlLdi5z4p9zcTVyYnNaW57GAGgGnYFDbzP7EazVN7ojc7tRVgXA6hLKW4iJGCiTebnDQoO8,https://unboundmerino.com/products/womens-merino-travel-pants
UNIQLO Men's Sweatpants,$39.90,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR-R0jnmSEnwz3RC3m3O1jrotFpV2G4KB7OZY2SlOTGmsYdVslrIeBd1wa9W5EbrtnL60rUxx-T-0Ci9piJbcJzjFN6RNmtyOrL0kP1o50hzLZEVPp2bkeTfIM,https://www.uniqlo.com/us/en/products/E465206-000/00?colorDisplayCode=31&sizeDisplayCode=008
"UNIQLO Men's Ultra Stretch Active Jogger Pants, Beige, Size 3XL",$49.90,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRoY8jvHRsOUGo-9lh6Dboblvq0pY4s7TaBn2YKqkXnbp_B2hS_w49rTG5sID9Q54Mh23bau16eaJHkEBapcMqdvGHF09GZ65ehaN31go9Bb7Inuc02SJNG9Trdd1RqBgI9T-PV0k04&usqp=CAc,https://www.uniqlo.com/us/en/products/E465206-000/00?colorDisplayCode=31&sizeDisplayCode=008
