tsne_x,tsne_y,item_id
-0.11761283874511719,0.45422685146331787,567
-0.36243706941604614,3.403223991394043,568
-0.37947121262550354,3.6391189098358154,569
54.062137603759766,25.622934341430664,570
-61.40882873535156,19.926910400390625,571
-33.62001037597656,-11.672609329223633,572
-59.440433502197266,12.451530456542969,573
-34.286190032958984,-12.576749801635742,574
-23.156190872192383,-7.037781715393066,575
-21.48444175720215,-8.581827163696289,576
-33.96422576904297,-11.989480972290039,577
-20.17168426513672,-2.91495680809021,578
2.11955189704895,3.5117056369781494,579
33.79566192626953,-23.66103744506836,580
-58.69488525390625,20.709951400756836,581
-60.09018325805664,16.32971954345703,582
-60.19941711425781,16.498268127441406,583
-43.64832305908203,20.632600784301758,584
4.902144908905029,0.8649541139602661,585
-19.38443946838379,-4.728771686553955,586
5.151364803314209,4.158351421356201,587
4.95936393737793,0.7224622368812561,588
-55.84409713745117,16.859697341918945,589
-52.45832824707031,11.661170959472656,590
-55.85232162475586,14.68693733215332,591
-53.53172302246094,13.36656665802002,592
-55.18467330932617,15.576860427856445,593
-62.77812957763672,-9.368677139282227,594
-52.15983200073242,14.121755599975586,595
-61.72664260864258,19.490577697753906,596
-5.903748512268066,-7.1292524337768555,597
-19.245912551879883,-2.348311424255371,598
